Station_ID,Station_Name,Date,precipitation_mm,temperature_mean_c,temperature_max_c,temperature_min_c,relative_humidity_pct,wind_speed_ms,cloud_cover_pct,solar_radiation_mjm2
SRB00002,Novi Sad,2020-04-12,0.0,14.46,21.29,8.6,46.55,0.96,5.32,23.55
SRB00002,Novi Sad,2020-04-13,0.02,16.19,24.45,7.46,55.32,2.5,87.89,16.34
SRB00002,Novi Sad,2020-04-14,6.67,7.79,12.18,1.74,71.06,3.41,76.28,9.35
SRB00002,Novi Sad,2020-04-15,0.0,6.63,13.43,-1.52,57.25,1.86,4.7,24.14
SRB00002,Novi Sad,2020-04-16,0.0,11.04,19.48,0.94,51.72,1.43,25.99,24.78
SRB00002,Novi Sad,2020-04-17,0.0,15.61,24.38,8.55,55.8,2.31,36.51,24.53
SRB00002,Novi Sad,2020-04-18,0.0,18.4,26.37,8.47,51.74,1.29,31.71,22.42
SRB00002,Novi Sad,2020-04-19,0.13,17.9,26.2,11.84,58.43,2.4,64.35,21.05
SRB00002,Novi Sad,2020-04-20,0.37,13.74,20.1,8.62,52.52,2.48,68.19,22.49
SRB00002,Novi Sad,2020-04-21,0.14,11.66,17.43,6.05,57.11,3.75,73.81,18.9
SRB00002,Novi Sad,2020-04-22,0.01,11.48,18.91,3.7,57.15,2.38,9.6,25.21
SRB00002,Novi Sad,2020-04-23,0.0,13.28,20.26,4.28,45.1,1.74,14.26,23.87
SRB00002,Novi Sad,2020-04-24,0.0,15.07,21.86,7.43,42.93,1.04,24.28,25.86
SRB00002,Novi Sad,2020-04-25,0.27,16.8,25.43,7.67,47.69,3.11,63.58,20.62
SRB00002,Novi Sad,2020-04-26,0.22,12.59,17.45,6.41,58.31,1.64,51.82,14.89
SRB00002,Novi Sad,2020-04-27,0.0,14.98,22.41,7.79,53.01,1.05,22.8,23.53
SRB00002,Novi Sad,2020-04-28,0.54,18.62,26.14,9.55,53.96,1.49,57.56,22.48
SRB00002,Novi Sad,2020-04-29,2.63,17.2,20.77,11.71,65.75,1.81,79.06,16.05
SRB00002,Novi Sad,2020-04-30,0.75,16.17,21.83,10.18,67.03,2.34,62.24,20.5
SRB00002,Novi Sad,2020-05-01,4.2,15.06,19.65,11.59,74.55,1.71,83.5,14.59
SRB00002,Novi Sad,2020-05-02,9.74,13.24,15.96,9.46,83.4,1.2,75.08,12.95
SRB00002,Novi Sad,2020-05-03,0.65,12.84,17.97,6.64,60.74,3.99,58.44,18.14
SRB00002,Novi Sad,2020-05-04,0.0,13.09,19.69,6.28,57.45,2.91,27.66,22.65
SRB00002,Novi Sad,2020-05-05,7.52,15.03,23.64,6.7,60.48,2.11,83.43,15.69
SRB00002,Novi Sad,2020-05-06,1.94,11.94,15.89,8.29,61.05,3.73,65.35,21.44
SRB00002,Novi Sad,2020-05-07,0.0,13.38,20.21,6.39,55.23,3.4,26.8,26.03
SRB00002,Novi Sad,2020-05-08,0.0,14.78,22.02,5.69,52.06,1.34,23.16,26.32
SRB00002,Novi Sad,2020-05-09,0.0,18.7,26.23,10.04,48.25,0.97,25.79,25.7
SRB00002,Novi Sad,2020-05-10,0.0,19.66,27.0,12.02,55.42,1.35,56.0,23.39
SRB00002,Novi Sad,2020-05-11,0.01,20.82,28.76,11.77,48.85,2.09,62.77,17.13
SRB00002,Novi Sad,2020-05-12,0.17,14.96,18.69,8.57,55.85,3.36,85.6,12.9
SRB00002,Novi Sad,2020-05-13,0.05,18.88,29.15,6.64,50.51,2.22,61.26,22.97
SRB00002,Novi Sad,2020-05-14,2.33,21.04,27.05,16.45,66.28,2.32,96.84,10.21
SRB00002,Novi Sad,2020-05-15,0.01,20.12,27.78,13.38,67.16,2.39,92.99,19.72
SRB00002,Novi Sad,2020-05-16,0.08,15.59,21.1,10.81,61.17,1.02,94.16,18.21
SRB00002,Novi Sad,2020-05-17,0.21,18.24,23.36,13.99,64.75,1.41,99.15,14.46
SRB00002,Novi Sad,2020-05-18,0.22,18.61,26.04,13.1,66.29,1.58,85.31,22.29
SRB00002,Novi Sad,2020-05-19,1.9,20.24,25.63,15.88,69.55,2.14,99.84,8.02
SRB00002,Novi Sad,2020-05-20,11.64,17.85,22.71,13.05,71.55,3.63,94.89,5.87
SRB00002,Novi Sad,2020-05-21,0.04,16.11,22.35,10.68,49.93,3.62,20.12,27.27
SRB00002,Novi Sad,2020-05-22,0.0,15.49,21.94,7.38,42.13,2.03,14.93,29.59
SRB00002,Novi Sad,2020-05-23,0.09,18.86,25.13,11.61,49.49,1.49,84.53,18.4
SRB00002,Novi Sad,2020-05-24,2.35,16.07,20.51,10.79,62.16,3.47,73.83,17.48
SRB00002,Novi Sad,2020-05-25,1.14,14.45,19.84,8.57,60.81,2.91,63.5,20.95
SRB00002,Novi Sad,2020-05-26,8.96,12.58,15.63,9.98,78.39,2.78,83.91,17.4
SRB00002,Novi Sad,2020-05-27,1.44,14.26,19.75,8.6,71.7,3.05,83.5,15.6
SRB00002,Novi Sad,2020-05-28,1.75,15.45,19.76,10.12,67.92,2.52,68.95,19.88
SRB00002,Novi Sad,2020-05-29,5.31,14.3,18.07,10.13,77.93,2.56,97.0,18.09
SRB00002,Novi Sad,2020-05-30,2.21,13.62,17.02,9.36,73.05,1.87,80.49,18.9
SRB00002,Novi Sad,2020-05-31,0.11,13.39,19.65,6.72,62.51,3.11,76.04,14.23
SRB00002,Novi Sad,2020-06-01,3.24,14.58,20.07,9.04,74.41,1.98,89.36,15.25
SRB00002,Novi Sad,2020-06-02,3.87,15.82,20.5,10.41,65.79,1.75,56.19,21.06
SRB00002,Novi Sad,2020-06-03,3.5,14.99,19.95,8.28,71.0,2.11,74.51,21.94
SRB00002,Novi Sad,2020-06-04,0.37,19.03,26.56,10.33,61.81,2.2,83.91,21.27
SRB00002,Novi Sad,2020-06-05,0.77,20.01,26.04,15.67,65.17,3.61,99.35,12.11
SRB00002,Novi Sad,2020-06-06,0.12,21.73,27.87,14.87,59.75,1.39,80.97,20.11
SRB00002,Novi Sad,2020-06-07,1.29,23.1,29.16,15.58,58.73,1.28,48.03,25.69
SRB00002,Novi Sad,2020-06-08,9.39,21.18,25.75,15.63,67.48,1.15,70.5,23.08
SRB00002,Novi Sad,2020-06-09,12.71,20.33,26.78,14.25,67.15,0.84,86.92,20.61
SRB00002,Novi Sad,2020-06-10,3.15,20.32,25.3,14.87,70.19,1.25,81.59,19.72
SRB00002,Novi Sad,2020-06-11,5.17,18.4,22.15,14.07,73.46,1.25,81.95,22.07
SRB00002,Novi Sad,2020-06-12,0.12,20.11,26.18,14.44,64.19,2.5,72.03,21.94
SRB00002,Novi Sad,2020-06-13,0.13,22.75,28.47,16.0,60.12,2.45,31.23,27.89
SRB00002,Novi Sad,2020-06-14,0.2,23.73,29.71,17.42,58.71,2.59,34.16,27.64
SRB00002,Novi Sad,2020-06-15,12.1,20.25,24.07,16.09,79.46,1.91,96.61,16.4
SRB00002,Novi Sad,2020-06-16,10.54,18.88,22.16,15.61,82.08,2.41,98.97,9.23
SRB00002,Novi Sad,2020-06-17,5.69,18.43,22.21,14.69,87.53,2.43,99.48,9.55
SRB00002,Novi Sad,2020-06-18,9.17,19.44,23.74,16.28,85.14,2.68,85.14,16.79
SRB00002,Novi Sad,2020-06-19,1.2,20.88,26.65,15.11,68.49,2.28,37.19,26.41
SRB00002,Novi Sad,2020-06-20,4.82,18.9,23.41,14.76,74.81,2.79,92.54,16.75
SRB00002,Novi Sad,2020-06-21,7.17,17.85,22.15,14.36,81.8,2.83,98.71,7.28
SRB00002,Novi Sad,2020-06-22,25.99,19.54,23.32,16.5,87.91,3.91,99.34,9.75
SRB00002,Novi Sad,2020-06-23,4.85,20.05,22.96,17.34,85.22,3.64,82.24,17.81
SRB00002,Novi Sad,2020-06-24,0.02,21.25,25.36,15.59,66.16,1.67,19.11,27.55
SRB00002,Novi Sad,2020-06-25,0.0,22.68,28.01,16.46,59.87,1.06,39.1,26.13
SRB00002,Novi Sad,2020-06-26,0.43,24.3,30.07,17.25,69.35,2.21,10.63,28.04
SRB00002,Novi Sad,2020-06-27,0.06,25.54,31.64,18.62,66.84,1.84,10.21,28.06
SRB00002,Novi Sad,2020-06-28,0.04,26.67,32.45,19.55,58.91,0.88,12.23,27.1
SRB00002,Novi Sad,2020-06-29,0.69,27.31,33.68,19.95,55.54,1.78,29.88,27.39
SRB00002,Novi Sad,2020-06-30,2.96,23.04,29.35,16.12,60.22,1.51,12.23,29.48
SRB00002,Novi Sad,2020-07-01,0.0,26.05,33.04,17.43,52.8,1.64,10.51,29.52
SRB00002,Novi Sad,2020-07-02,1.55,27.23,32.88,20.53,59.84,1.35,59.63,24.47
SRB00002,Novi Sad,2020-07-03,3.24,25.65,30.74,19.95,61.26,1.86,84.85,17.64
SRB00002,Novi Sad,2020-07-04,1.23,23.23,28.11,17.34,63.45,2.16,80.37,19.92
SRB00002,Novi Sad,2020-07-05,0.02,24.87,30.98,18.88,54.38,1.76,29.39,27.51
SRB00002,Novi Sad,2020-07-06,0.02,26.29,32.25,17.62,47.35,0.9,27.33,27.88
SRB00002,Novi Sad,2020-07-07,0.82,19.72,23.29,14.93,56.67,3.84,71.23,18.24
SRB00002,Novi Sad,2020-07-08,0.0,21.05,27.37,13.76,49.3,0.56,0.63,30.46
SRB00002,Novi Sad,2020-07-09,0.0,23.6,30.87,14.79,48.24,1.26,0.59,29.79
SRB00002,Novi Sad,2020-07-10,0.0,24.94,31.12,17.67,50.26,2.21,5.1,29.75
SRB00002,Novi Sad,2020-07-11,0.0,27.35,35.05,19.29,48.81,2.22,28.15,28.33
SRB00002,Novi Sad,2020-07-12,1.0,19.79,25.08,14.62,59.61,3.47,72.95,20.42
SRB00002,Novi Sad,2020-07-13,0.0,19.56,25.95,12.47,50.64,2.56,36.5,24.53
SRB00002,Novi Sad,2020-07-14,0.0,20.32,26.89,11.71,48.55,1.2,28.03,27.01
SRB00002,Novi Sad,2020-07-15,0.01,21.69,28.09,14.66,50.07,0.69,56.15,26.72
SRB00002,Novi Sad,2020-07-16,0.37,24.16,30.14,16.96,43.62,1.54,53.44,22.47
SRB00002,Novi Sad,2020-07-17,29.6,17.93,20.47,14.3,78.38,2.24,96.23,5.11
SRB00002,Novi Sad,2020-07-18,3.72,18.71,23.87,12.6,72.36,1.19,71.76,18.98
SRB00002,Novi Sad,2020-07-19,11.13,17.63,20.7,15.05,84.28,1.47,92.69,11.93
SRB00002,Novi Sad,2020-07-20,0.34,21.45,27.09,14.6,65.47,1.19,32.06,23.6
SRB00002,Novi Sad,2020-07-21,0.0,24.51,30.91,16.38,57.85,0.96,4.52,27.83
SRB00002,Novi Sad,2020-07-22,0.01,25.73,32.47,18.24,54.71,0.91,36.74,24.28
SRB00002,Novi Sad,2020-07-23,0.93,25.29,31.11,19.82,59.32,1.21,68.38,14.43
SRB00002,Novi Sad,2020-07-24,0.17,25.11,31.07,18.39,59.9,1.15,41.2,25.03
SRB00002,Novi Sad,2020-07-25,6.93,23.04,28.21,18.53,71.95,2.04,86.21,15.57
SRB00002,Novi Sad,2020-07-26,1.58,22.72,28.4,17.55,70.7,1.39,75.36,18.14
SRB00002,Novi Sad,2020-07-27,0.04,24.64,31.29,17.86,57.74,2.13,9.77,26.98
SRB00002,Novi Sad,2020-07-28,0.0,26.15,32.66,19.23,48.71,0.92,1.08,28.05
SRB00002,Novi Sad,2020-07-29,0.0,27.73,34.87,19.16,47.54,1.35,13.6,27.72
SRB00002,Novi Sad,2020-07-30,0.0,29.87,35.88,22.58,43.71,0.54,29.07,25.93
SRB00002,Novi Sad,2020-07-31,0.16,29.76,35.67,24.12,49.0,0.79,18.43,24.8
SRB00002,Novi Sad,2020-08-01,0.0,26.02,32.65,18.85,45.44,2.44,7.36,26.08
SRB00002,Novi Sad,2020-08-02,0.0,24.34,31.54,16.85,44.3,1.37,16.38,27.59
SRB00002,Novi Sad,2020-08-03,0.0,27.07,35.65,17.55,43.76,2.79,70.8,20.53
SRB00002,Novi Sad,2020-08-04,3.12,26.68,33.79,20.45,55.93,2.21,96.81,14.21
SRB00002,Novi Sad,2020-08-05,19.39,21.96,26.3,18.28,79.58,1.88,99.56,7.36
SRB00002,Novi Sad,2020-08-06,0.64,23.4,30.5,17.57,67.06,1.98,96.07,15.3
SRB00002,Novi Sad,2020-08-07,13.33,25.41,31.43,19.53,60.82,1.75,62.48,22.55
SRB00002,Novi Sad,2020-08-08,1.29,23.77,27.92,19.3,70.49,1.8,56.39,21.71
SRB00002,Novi Sad,2020-08-09,0.22,26.12,32.51,19.34,62.91,1.26,13.1,23.24
SRB00002,Novi Sad,2020-08-10,1.99,26.84,32.57,19.84,57.51,0.61,13.29,24.07
SRB00002,Novi Sad,2020-08-11,0.1,26.79,32.9,19.85,56.41,1.25,35.68,23.33
SRB00002,Novi Sad,2020-08-12,0.59,25.6,30.8,20.44,56.64,1.34,44.51,21.51
SRB00002,Novi Sad,2020-08-13,0.0,26.16,32.87,18.68,49.17,0.88,10.57,25.18
SRB00002,Novi Sad,2020-08-14,1.9,26.04,32.02,19.9,58.86,1.14,66.05,20.46
SRB00002,Novi Sad,2020-08-15,35.26,23.35,26.32,20.17,77.49,1.04,66.64,18.66
SRB00002,Novi Sad,2020-08-16,2.1,23.46,28.56,18.47,71.59,1.23,36.43,20.76
SRB00002,Novi Sad,2020-08-17,0.07,23.72,30.07,17.01,69.81,2.59,21.18,23.35
SRB00002,Novi Sad,2020-08-18,11.01,22.23,27.26,18.51,78.39,1.36,89.59,14.45
SRB00002,Novi Sad,2020-08-19,3.38,21.6,26.38,17.56,73.2,3.02,34.17,21.17
SRB00002,Novi Sad,2020-08-20,0.0,22.78,29.17,15.99,61.29,2.27,3.23,24.02
SRB00002,Novi Sad,2020-08-21,0.0,24.4,30.58,17.1,55.24,0.69,1.78,24.43
SRB00002,Novi Sad,2020-08-22,0.0,25.07,31.7,18.1,55.18,1.03,2.43,24.13
SRB00002,Novi Sad,2020-08-23,0.0,26.25,32.41,20.83,53.05,1.43,52.22,17.98
SRB00002,Novi Sad,2020-08-24,0.06,23.99,30.27,18.46,56.59,1.3,71.11,18.11
SRB00002,Novi Sad,2020-08-25,17.66,19.25,23.7,15.99,70.82,1.53,44.32,20.54
SRB00002,Novi Sad,2020-08-26,0.0,21.32,28.57,13.75,56.07,1.22,20.62,22.51
SRB00002,Novi Sad,2020-08-27,0.0,22.75,29.2,16.82,51.34,1.62,48.37,22.47
SRB00002,Novi Sad,2020-08-28,0.0,23.72,31.03,16.15,52.0,2.04,7.14,22.65
SRB00002,Novi Sad,2020-08-29,0.0,26.44,34.49,18.55,55.99,2.14,7.56,22.47
SRB00002,Novi Sad,2020-08-30,0.0,26.99,35.6,18.56,49.68,2.03,39.5,21.17
SRB00002,Novi Sad,2020-08-31,2.11,26.08,32.42,20.24,59.61,1.54,71.81,13.8
SRB00002,Novi Sad,2020-09-01,1.34,21.1,27.15,16.1,64.48,2.6,68.59,17.19
SRB00002,Novi Sad,2020-09-02,0.0,18.7,24.56,12.83,56.22,1.4,41.74,21.27
SRB00002,Novi Sad,2020-09-03,0.0,18.68,24.44,14.43,56.63,1.32,74.49,16.16
SRB00002,Novi Sad,2020-09-04,0.0,19.16,26.41,12.3,55.71,2.17,10.18,21.5
SRB00002,Novi Sad,2020-09-05,0.0,21.26,28.74,12.97,50.47,0.91,3.55,21.71
SRB00002,Novi Sad,2020-09-06,0.0,23.36,30.78,17.16,48.59,1.2,1.88,21.59
SRB00002,Novi Sad,2020-09-07,0.0,23.8,31.36,16.63,54.93,1.62,42.69,16.38
SRB00002,Novi Sad,2020-09-08,0.0,21.29,27.65,16.11,55.9,1.83,10.67,20.04
SRB00002,Novi Sad,2020-09-09,0.0,22.16,29.13,16.21,44.94,0.93,2.55,21.09
SRB00002,Novi Sad,2020-09-10,0.0,23.39,30.1,17.15,44.22,0.94,10.98,20.21
SRB00002,Novi Sad,2020-09-11,0.0,23.53,30.21,17.83,47.67,0.94,13.65,18.78
SRB00002,Novi Sad,2020-09-12,0.0,23.88,31.48,17.25,54.03,2.07,9.53,18.91
SRB00002,Novi Sad,2020-09-13,0.0,24.37,31.76,16.94,52.02,1.41,14.71,17.78
SRB00002,Novi Sad,2020-09-14,0.0,24.36,31.26,17.0,51.08,1.33,5.69,18.72
SRB00002,Novi Sad,2020-09-15,0.0,24.47,31.22,17.92,49.07,2.24,4.49,18.16
SRB00002,Novi Sad,2020-09-16,0.0,23.31,30.0,17.51,51.86,2.84,86.65,16.03
SRB00002,Novi Sad,2020-09-17,0.01,24.03,31.15,17.26,54.8,1.97,92.47,15.4
SRB00002,Novi Sad,2020-09-18,0.0,19.52,25.46,12.42,47.5,3.18,87.67,12.54
SRB00002,Novi Sad,2020-09-19,0.0,16.75,24.45,8.55,48.59,1.04,74.6,16.42
SRB00002,Novi Sad,2020-09-20,0.0,19.21,26.92,12.23,52.05,2.34,41.7,16.6
SRB00002,Novi Sad,2020-09-21,0.0,19.05,27.93,10.92,44.88,2.73,12.23,17.54
SRB00002,Novi Sad,2020-09-22,1.8,21.08,29.54,12.94,55.87,2.26,33.75,15.64
SRB00002,Novi Sad,2020-09-23,0.86,20.94,26.79,15.54,63.7,1.92,53.87,13.33
SRB00002,Novi Sad,2020-09-24,0.11,21.54,27.39,15.61,62.52,1.36,57.33,14.07
SRB00002,Novi Sad,2020-09-25,3.11,20.27,25.27,14.99,69.96,2.79,87.41,7.53
SRB00002,Novi Sad,2020-09-26,11.86,17.16,20.81,12.02,72.16,2.37,88.96,10.94
SRB00002,Novi Sad,2020-09-27,1.83,15.24,20.39,8.98,66.64,1.96,86.48,13.96
SRB00002,Novi Sad,2020-09-28,0.82,18.41,24.8,14.55,59.33,3.48,84.31,8.11
SRB00002,Novi Sad,2020-09-29,3.54,14.44,17.97,12.39,74.33,1.94,83.52,11.38
SRB00002,Novi Sad,2020-09-30,1.51,14.14,18.35,10.71,71.61,3.6,97.82,6.41
SRB00002,Novi Sad,2020-10-01,2.26,14.76,18.67,11.72,75.07,2.67,84.69,8.26
SRB00002,Novi Sad,2020-10-02,0.0,18.91,26.55,12.31,61.01,2.24,76.0,13.56
SRB00002,Novi Sad,2020-10-03,0.0,22.33,31.07,15.27,56.95,4.04,92.27,11.27
SRB00002,Novi Sad,2020-10-04,4.45,22.02,27.44,16.33,60.95,1.98,31.83,15.75
SRB00002,Novi Sad,2020-10-05,0.75,20.2,29.32,14.09,66.85,1.76,79.72,10.61
SRB00002,Novi Sad,2020-10-06,2.03,17.97,23.54,13.62,68.45,1.23,57.01,13.42
SRB00002,Novi Sad,2020-10-07,12.97,15.22,19.97,12.35,77.09,1.75,99.07,4.71
SRB00002,Novi Sad,2020-10-08,2.81,14.34,19.0,11.02,70.21,4.88,54.23,10.02
SRB00002,Novi Sad,2020-10-09,0.0,14.02,20.89,7.24,64.7,2.05,60.1,13.84
SRB00002,Novi Sad,2020-10-10,0.0,14.76,21.06,11.03,63.63,0.85,68.45,13.01
SRB00002,Novi Sad,2020-10-11,0.0,15.53,21.35,11.63,64.9,1.19,74.03,7.75
SRB00002,Novi Sad,2020-10-12,19.66,10.31,14.08,5.25,87.38,2.66,99.59,1.82
SRB00002,Novi Sad,2020-10-13,15.83,6.6,9.98,3.87,84.14,4.12,98.88,2.92
SRB00002,Novi Sad,2020-10-14,0.02,11.16,18.94,3.87,68.9,2.08,59.45,10.86
SRB00002,Novi Sad,2020-10-15,5.46,13.53,18.21,9.42,88.52,2.74,84.5,4.43
SRB00002,Novi Sad,2020-10-16,0.98,11.81,16.73,8.32,84.64,1.66,89.41,5.5
SRB00002,Novi Sad,2020-10-17,0.88,9.54,13.87,5.48,78.19,1.73,89.12,6.76
SRB00002,Novi Sad,2020-10-18,0.04,8.92,14.53,3.79,73.15,1.73,53.43,10.44
SRB00002,Novi Sad,2020-10-19,0.0,9.11,15.6,4.84,66.91,1.05,16.65,12.46
SRB00002,Novi Sad,2020-10-20,0.2,8.67,16.06,3.13,69.73,1.55,12.55,13.03
SRB00002,Novi Sad,2020-10-21,0.0,11.61,20.68,3.86,62.97,1.69,76.36,11.75
SRB00002,Novi Sad,2020-10-22,0.0,13.51,22.33,6.04,59.88,1.08,19.25,12.81
SRB00002,Novi Sad,2020-10-23,0.02,14.91,22.89,6.77,60.54,1.22,74.41,11.64
SRB00002,Novi Sad,2020-10-24,7.17,13.75,16.29,11.57,86.61,1.12,99.38,3.02
SRB00002,Novi Sad,2020-10-25,2.81,13.29,16.79,10.0,92.35,0.86,94.24,3.07
SRB00002,Novi Sad,2020-10-26,0.01,13.44,21.04,7.9,78.23,1.46,51.5,9.69
SRB00002,Novi Sad,2020-10-27,0.0,13.81,21.81,8.29,79.79,1.7,28.52,10.41
SRB00002,Novi Sad,2020-10-28,0.01,12.13,18.82,7.67,85.12,1.25,81.2,5.82
SRB00002,Novi Sad,2020-10-29,1.46,12.04,17.21,8.64,84.83,1.07,94.05,3.91
SRB00002,Novi Sad,2020-10-30,0.36,10.75,15.0,7.45,80.03,1.91,79.87,9.32
SRB00002,Novi Sad,2020-10-31,0.87,11.49,15.52,5.97,85.83,2.6,94.52,5.1
SRB00002,Novi Sad,2020-11-01,0.02,8.46,15.24,3.4,73.74,0.88,61.95,9.64
SRB00002,Novi Sad,2020-11-02,0.11,13.24,18.81,8.16,67.08,0.97,90.9,7.06
SRB00002,Novi Sad,2020-11-03,0.02,14.66,20.45,11.4,81.93,1.57,97.47,6.33
SRB00002,Novi Sad,2020-11-04,2.07,13.26,19.37,8.62,85.44,1.45,99.01,1.98
SRB00002,Novi Sad,2020-11-05,3.44,11.13,13.4,9.64,90.56,1.36,95.25,2.25
SRB00002,Novi Sad,2020-11-06,0.11,8.74,13.99,5.13,76.81,1.86,29.81,7.56
SRB00002,Novi Sad,2020-11-07,0.0,7.81,14.07,3.72,83.03,1.01,23.55,8.55
SRB00002,Novi Sad,2020-11-08,0.0,7.8,14.32,2.37,84.25,1.4,69.5,5.27
SRB00002,Novi Sad,2020-11-09,0.05,5.93,10.31,3.6,92.15,0.63,90.91,3.46
SRB00002,Novi Sad,2020-11-10,0.1,6.4,8.85,4.59,84.92,2.36,86.58,2.48
SRB00002,Novi Sad,2020-11-11,0.12,6.87,10.96,3.76,83.94,2.99,71.33,2.13
SRB00002,Novi Sad,2020-11-12,0.8,6.98,12.42,3.06,82.82,1.46,91.13,3.58
SRB00002,Novi Sad,2020-11-13,1.37,7.1,10.22,3.95,89.04,0.74,93.63,3.02
SRB00002,Novi Sad,2020-11-14,0.08,6.13,10.72,3.83,91.95,0.89,90.84,3.35
SRB00002,Novi Sad,2020-11-15,0.01,7.35,13.17,4.17,86.93,1.22,81.48,4.54
SRB00002,Novi Sad,2020-11-16,1.07,10.57,18.34,4.69,83.42,1.25,71.88,4.06
SRB00002,Novi Sad,2020-11-17,4.96,7.73,10.17,5.18,92.07,1.49,77.84,2.7
SRB00002,Novi Sad,2020-11-18,0.03,6.89,12.74,3.82,89.4,0.91,84.51,3.77
SRB00002,Novi Sad,2020-11-19,0.01,6.99,13.49,2.63,85.92,3.41,63.09,5.15
SRB00002,Novi Sad,2020-11-20,3.19,4.5,7.33,2.2,90.11,1.85,97.06,2.47
SRB00002,Novi Sad,2020-11-21,0.26,3.29,6.68,0.87,81.61,2.83,41.3,7.59
SRB00002,Novi Sad,2020-11-22,0.01,2.15,7.72,-0.53,84.72,1.6,67.51,4.66
SRB00002,Novi Sad,2020-11-23,0.0,2.28,7.34,-1.18,86.71,0.97,76.66,6.87
SRB00002,Novi Sad,2020-11-24,0.01,2.66,8.15,-1.95,85.86,1.06,86.32,3.3
SRB00002,Novi Sad,2020-11-25,0.01,1.59,8.15,-2.37,90.15,1.65,97.28,2.78
SRB00002,Novi Sad,2020-11-26,0.05,0.7,5.4,-2.06,91.54,0.73,99.54,1.8
SRB00002,Novi Sad,2020-11-27,0.12,0.26,2.72,-1.24,88.84,0.68,92.26,1.84
SRB00002,Novi Sad,2020-11-28,0.64,0.23,2.09,-0.92,92.61,0.79,96.33,1.31
SRB00002,Novi Sad,2020-11-29,0.26,0.21,4.32,-2.47,83.05,1.02,83.16,3.39
SRB00002,Novi Sad,2020-11-30,0.02,0.3,4.48,-3.04,79.53,0.97,54.53,5.11
SRB00002,Novi Sad,2020-12-01,0.0,-0.92,5.12,-3.86,83.59,2.83,52.44,4.23
SRB00002,Novi Sad,2020-12-02,0.11,-0.7,3.91,-4.02,81.92,4.67,85.19,4.17
SRB00002,Novi Sad,2020-12-03,1.22,2.42,7.02,-0.74,82.05,6.38,99.58,2.28
SRB00002,Novi Sad,2020-12-04,0.02,4.91,11.62,1.76,80.67,6.28,83.31,3.4
SRB00002,Novi Sad,2020-12-05,0.01,7.18,15.07,3.05,85.25,5.27,47.76,5.7
SRB00002,Novi Sad,2020-12-06,0.04,7.47,13.5,4.57,86.79,6.88,57.26,5.75
SRB00002,Novi Sad,2020-12-07,2.64,4.51,6.08,2.31,87.98,6.48,99.86,2.14
SRB00002,Novi Sad,2020-12-08,0.01,3.47,10.53,0.27,83.73,4.76,58.54,5.98
SRB00002,Novi Sad,2020-12-09,7.19,1.61,4.84,-0.33,84.28,6.43,92.89,3.37
SRB00002,Novi Sad,2020-12-10,1.01,2.52,5.95,0.54,92.28,1.32,91.44,3.37
SRB00002,Novi Sad,2020-12-11,0.11,3.63,6.82,1.72,91.78,1.79,90.84,1.68
SRB00002,Novi Sad,2020-12-12,0.15,3.99,8.69,1.82,89.51,2.18,86.86,2.06
SRB00002,Novi Sad,2020-12-13,0.62,2.88,5.23,1.25,93.33,1.82,96.09,2.1
SRB00002,Novi Sad,2020-12-14,0.06,1.37,5.78,-0.61,91.2,1.71,92.83,1.24
SRB00002,Novi Sad,2020-12-15,0.03,1.49,6.07,-0.97,91.24,1.81,87.59,1.81
SRB00002,Novi Sad,2020-12-16,0.04,2.13,5.33,0.09,92.8,1.39,96.45,2.02
SRB00002,Novi Sad,2020-12-17,0.05,1.74,6.19,0.04,92.22,0.74,97.3,2.07
SRB00002,Novi Sad,2020-12-18,0.16,1.97,3.19,1.1,96.03,0.6,87.46,1.34
SRB00002,Novi Sad,2020-12-19,0.07,2.1,5.76,0.39,93.09,1.2,97.4,1.42
SRB00002,Novi Sad,2020-12-20,0.04,2.25,7.33,-0.36,89.86,1.77,88.18,2.95
SRB00002,Novi Sad,2020-12-21,0.18,2.5,8.72,-0.45,87.27,2.4,91.93,2.5
SRB00002,Novi Sad,2020-12-22,0.2,3.91,7.81,0.65,94.24,1.52,94.85,2.65
SRB00002,Novi Sad,2020-12-23,0.11,8.39,14.65,5.47,86.83,2.14,92.46,5.96
SRB00002,Novi Sad,2020-12-24,3.65,10.07,16.26,6.47,81.32,2.7,99.39,3.53
SRB00002,Novi Sad,2020-12-25,18.93,6.18,9.49,3.89,95.78,1.8,99.69,1.14
SRB00002,Novi Sad,2020-12-26,7.04,1.62,3.47,-0.28,93.81,2.49,96.52,1.76
SRB00002,Novi Sad,2020-12-27,1.41,0.57,2.76,-1.75,90.36,3.91,96.62,1.3
SRB00002,Novi Sad,2020-12-28,2.34,4.72,8.06,0.17,87.53,5.21,95.27,2.28
SRB00002,Novi Sad,2020-12-29,1.61,7.51,13.51,4.26,83.19,3.22,30.63,6.78
SRB00002,Novi Sad,2020-12-30,6.05,8.13,12.13,5.7,92.46,2.58,99.47,1.49
SRB00002,Novi Sad,2020-12-31,2.34,4.76,8.69,1.55,92.74,2.41,89.56,1.26
SRB00002,Novi Sad,2021-01-01,0.04,4.31,11.09,0.84,81.37,1.98,44.97,5.79
SRB00002,Novi Sad,2021-01-02,0.0,4.4,12.29,-0.36,83.53,3.98,78.73,6.44
SRB00002,Novi Sad,2021-01-03,2.94,6.19,12.34,2.41,89.1,3.44,80.17,4.25
