station_id,name,image_date,satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3,NDVI,NDWI,MNDWI,NDTI,FAI,EVI
SRB00041,Smederevo,2013-05-141,L8,0.0407174789221493,0.06708926146059607,0.059525916724819244,0.09335631243771168,0.05989282292675548,0.039741280027602334,-9999,-9999,-9999,-0.15451525414251818,0.20528337101327127,0.4007130656995824,-0.07597336632704027,0.03368363323211744,0.048924823494846434
SRB00005,Banatska Palanka,2013-05-141,L8,0.02538739101510669,0.05165813147770736,0.03923549009613384,0.050851133478984664,0.03250068361895336,0.020735282264330433,-9999,-9999,-9999,-0.3390105127435216,0.4470782050771398,0.5996054980207391,-0.16098961523121366,0.014309565973722524,0.010233173588733735
SRB00040,Bogojevo,2013-05-148,L8,0.02588474471792625,0.05776803577538282,0.04527004132408413,0.1290327519270047,0.06198563289706115,0.03668830452156654,-9999,-9999,-9999,0.23095897181537337,-0.1318742785828996,0.15305844315937725,-0.13191540370725174,0.07707647397373009,0.15564380548866735
SRB00002,Novi Sad,2013-05-148,L8,0.0423343400938177,0.07279320544355038,0.0709407553539529,0.2055725836877063,0.135555800577591,0.10031397415087538,-9999,-9999,-9999,0.4115149491820325,-0.3931147977883085,-0.20824194419932635,-0.029044999601620665,0.10878581024429855,0.24694156624683428
SRB00002,Novi Sad,2013-05-148,L8,0.044135664941328305,0.07460909135857959,0.07428701561490895,0.18275075278187977,0.12915302498183995,0.09932158595155433,-9999,-9999,-9999,0.3228627624231112,-0.30866194878513215,-0.12990026776129185,-0.014068132239270887,0.08651733342019823,0.19683269765309191
SRB00003,Zemun,2013-05-148,L8,0.04624209430542397,0.07569159918656096,0.07177520416114971,0.09192476115212952,0.06960115615618634,0.056729086659648695,-9999,-9999,-9999,0.043454486455006214,-0.006212607977579853,0.15811124708704322,-0.038180709381096516,0.021019176192964374,0.03659648572581618
SRB00001,Bezdan,2013-06-164,L8,0.04179668848140678,0.0769906668994753,0.06713972640066421,0.1765225888487275,0.0737651964303242,0.036636355525627336,-9999,-9999,-9999,0.11811913832796295,-0.07252846177805553,0.234298098627767,-0.10642276416015387,0.10673267443619894,0.18864627964889338
SRB00040,Bogojevo,2013-06-164,L8,0.021439070991078234,0.07392877529257348,0.06066642861049041,0.14033097412540452,0.054222587928313616,0.027183366861455248,-9999,-9999,-9999,0.14175928113714723,-0.07080073761144026,0.266883454640078,-0.10875368390966256,0.08224208178778447,0.13480773292918602
SRB00002,Novi Sad,2013-06-164,L8,0.04880868639487157,0.08330299523348828,0.08469148885059714,0.28874853994815153,0.21101873161131798,0.14639356654352984,-9999,-9999,-9999,0.5334594587412393,-0.5369977263690295,-0.42825534581547114,-0.020503720968035544,0.1535261539932663,0.35915268290063157
SRB00002,Novi Sad,2013-06-164,L8,0.05168866864933722,0.08738740656484363,0.08725224872886474,0.2794198214461664,0.20044700143192892,0.13662928316932937,-9999,-9999,-9999,0.5146718005461454,-0.5092945138118207,-0.38062262489090926,-0.028118325077026107,0.14688967163607342,0.33927946219894084
SRB00005,Banatska Palanka,2013-06-166,L8,0.03982102712728483,0.07013584845738244,0.058831758821762704,0.05449398128615093,0.029045060421832178,0.017989138735094362,-9999,-9999,-9999,-0.47506150637024736,0.5269845392798607,0.6562817235377074,-0.10115261397308396,0.007576901824360915,-0.024674089474296702
SRB00006,Tekija,2013-06-166,L8,0.02960644792551021,0.06755342753894848,0.05153997776938609,0.026786478149773318,0.01318167342911004,0.007919756731203794,-9999,-9999,-9999,-0.5619444393700971,0.6083289520908365,0.6878187470825459,-0.1389590334239388,-0.00941017788350225,-0.06288573005865068
SRB00001,Bezdan,2013-06-171,L8,0.03363251029988636,0.06431503216930179,0.05345773483515161,0.16830708749118486,0.07392059363831119,0.03653929988695939,-9999,-9999,-9999,0.20860777409192952,-0.14710028988119056,0.1685426524370408,-0.12293491280877401,0.10666420913476966,0.2048881763724727
SRB00040,Bogojevo,2013-06-171,L8,0.02473421367163895,0.05439251372785954,0.04005511536467026,0.08290400286016927,0.03566466348502298,0.020968398450703845,-9999,-9999,-9999,0.04196684288211936,0.08370238306388895,0.37412999834535327,-0.1856041339965591,0.04460506824735759,0.08021569188713569
SRB00002,Novi Sad,2013-06-173,L8,0.055793220487141575,0.08350239267502717,0.08150751734815513,0.24445118445693542,0.19116068848879064,0.13458287816689568,-9999,-9999,-9999,0.4278436317005399,-0.4006159149394019,-0.25728308958452273,-0.03572765395196234,0.11908239865252948,0.29581491653285014
SRB00003,Zemun,2013-06-173,L8,0.043459862423905246,0.07398217434404039,0.06502970850365057,0.07659477974614945,0.05909891074928063,0.0457007330506399,-9999,-9999,-9999,-0.059420920932922,0.14561783964634337,0.40582766115019037,-0.0916359674087565,0.01393739034424625,0.017189958460527614
SRB00041,Smederevo,2013-06-173,L8,0.036272725679536016,0.06542942373292263,0.056626299722365096,0.10798520970761007,0.06773775854020118,0.04392039391673369,-9999,-9999,-9999,0.11938517965121363,-0.03756568490565102,0.2600520333118402,-0.09039696906876438,0.04691432645811084,0.09229623198160081
