ActivityStartDate,CharacteristicName,MonitoringLocationIdentifier,_name,_lat,_lon,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode
2019-03-28,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.34,mg/L,
2019-03-28,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,13.51,mg/L,
2019-03-29,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.25,mg/L,
2019-03-29,Dissolved oxygen (DO),MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,10.99,mg/L,
2019-04-03,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.217,mg/L,
2019-04-04,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,13.49,mg/L,
2019-04-04,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,13.69,mg/L,
2019-04-04,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,13.61,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.18,mg/L,
2019-04-04,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.12,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.08,mg/L,
2019-04-04,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.18,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.1,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.16,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.11,mg/L,
2019-04-04,Dissolved oxygen (DO),MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,14.08,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.12,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.14,mg/L,
2019-04-04,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,13.98,mg/L,
2019-04-04,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.17,mg/L,
2019-04-08,Turbidity,WIDNR_WQX-483027,Mississippi River - Pool 3 at Lock & Dam 3 (L/D3),44.61147,-92.61016,27.2,NTU,
2019-04-08,Turbidity,WIDNR_WQX-063029,MISSISSIPPI RIVER-POOL 4 - LOCK+DAM # 4 AT ALMA,44.32508,-91.91916,6.09,NTU,
2019-04-08,Dissolved oxygen (DO),WIDNR_WQX-063029,MISSISSIPPI RIVER-POOL 4 - LOCK+DAM # 4 AT ALMA,44.32508,-91.91916,11.02,mg/L,
2019-04-08,Dissolved oxygen (DO),WIDNR_WQX-483027,Mississippi River - Pool 3 at Lock & Dam 3 (L/D3),44.61147,-92.61016,11.11,mg/L,
2019-04-10,Dissolved oxygen (DO),MNPCA-S004-654,MISSISSIPPI R AT RIVER MILE 854.9 AT NORTH LOOP ON WEST BANK,44.992017,-93.273527,13.18,mg/L,
2019-04-10,Dissolved oxygen (DO),MNPCA-S004-653,MISSISSIPPI R AT RIVER MILE 857.6 AT MISS PK AND BOAT LAUNCH,45.031388,-93.283637,12.92,mg/L,
2019-04-10,Dissolved oxygen (DO),MNPCA-S004-657,"MISSISSIPPI R AT R MILE 848.1, OFF 4300 W R PRKWAY IN MPLS",44.922902,-93.202566,13.45,mg/L,
2019-04-10,Dissolved oxygen (DO),MNPCA-S004-655,MISSISSIPPI R AT RIVER MILE 852.2 AT UM ROWING CLUB IN MPLS,44.969495,-93.232532,13.61,mg/L,
2019-04-10,Dissolved oxygen (DO),MNPCA-S004-652,MISSISSIPPI R AT RIVER MILE 859.1 OFF LYNDALE AND 53RD AVE.,45.0512,-93.282742,13.16,mg/L,
2019-04-10,Dissolved oxygen (DO),MNPCA-S004-656,MISSISSIPPI R AT RIVER MI 849.9 AT THE LAKE ST BRG IN MPLS,44.948275,-93.203523,13.38,mg/L,
2019-04-15,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.218,mg/L,
2019-04-16,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.24,mg/l as P,
2019-04-16,Turbidity,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,24,NTRU,
2019-04-16,Nitrogen,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.260,mg/l,
2019-04-16,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.154,mg/L,
2019-04-16,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.14,mg/l as P,
2019-04-17,Turbidity,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,67.8,NTU,
2019-04-17,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.096,mg/L,
2019-04-17,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.431,mg/L,
2019-04-17,Dissolved oxygen (DO),MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,12.27,mg/L,
2019-04-17,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.051,mg/L,
2019-04-17,Phosphorus,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,0.96,mg/L,
2019-04-17,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.255,mg/L,
2019-04-18,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,12.76,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.08,mg/L,
2019-04-18,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,12.54,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.08,mg/L,
2019-04-18,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.14,mg/L,
2019-04-18,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,12.75,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.07,mg/L,
2019-04-18,Dissolved oxygen (DO),MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,12.82,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.07,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.03,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.07,mg/L,
2019-04-18,Dissolved oxygen (DO),MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,12.77,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,,,
2019-04-18,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.03,mg/L,
2019-04-18,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,13.07,mg/L,
2019-04-18,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.02,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.04,mg/L,
2019-04-18,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.03,mg/L,
2019-04-18,Turbidity,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,22.1,NTU,
2019-04-18,Dissolved oxygen (DO),MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,12.64,mg/L,
2019-04-18,Phosphorus,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,0.064,mg/L,
2019-04-22,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.128,mg/L,
2019-04-22,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.157,mg/L,
2019-04-23,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2019-04-23,Phosphorus,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",44.954086,-93.098356,0.007,mg/L,
2019-04-23,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.029,mg/L,
2019-04-24,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.21,mg/l as P,
2019-04-24,Phosphorus,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.11,mg/l as P,
2019-04-24,Nitrogen,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,0.268,mg/l,
2019-04-24,Turbidity,USGS-05331580,"MISSISSIPPI RIVER BELOW L&D 2 AT HASTINGS, MN",44.7458333,-92.8477778,56,NTRU,
2019-04-25,Dissolved oxygen (DO),MNPCA-S004-654,MISSISSIPPI R AT RIVER MILE 854.9 AT NORTH LOOP ON WEST BANK,44.992017,-93.273527,11.48,mg/L,
2019-04-25,Dissolved oxygen (DO),MNPCA-S004-652,MISSISSIPPI R AT RIVER MILE 859.1 OFF LYNDALE AND 53RD AVE.,45.0512,-93.282742,11.56,mg/L,
2019-04-25,Dissolved oxygen (DO),MNPCA-S004-656,MISSISSIPPI R AT RIVER MI 849.9 AT THE LAKE ST BRG IN MPLS,44.948275,-93.203523,11.75,mg/L,
2019-04-25,Dissolved oxygen (DO),MNPCA-S004-653,MISSISSIPPI R AT RIVER MILE 857.6 AT MISS PK AND BOAT LAUNCH,45.031388,-93.283637,11.46,mg/L,
2019-04-25,Dissolved oxygen (DO),MNPCA-S004-655,MISSISSIPPI R AT RIVER MILE 852.2 AT UM ROWING CLUB IN MPLS,44.969495,-93.232532,11.83,mg/L,
2019-04-25,Dissolved oxygen (DO),MNPCA-S004-657,"MISSISSIPPI R AT R MILE 848.1, OFF 4300 W R PRKWAY IN MPLS",44.922902,-93.202566,11.46,mg/L,
2019-04-29,Dissolved oxygen (DO),MNPCA-SS00010,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT 65TH AVE OUTFALL AT 65TH AVE AND WILLOW LN IN ST PAUL, MN.",45.072791,-93.283305,10.25,mg/L,
2019-04-29,Phosphorus,MNPCA-SS00010,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT 65TH AVE OUTFALL AT 65TH AVE AND WILLOW LN IN ST PAUL, MN.",45.072791,-93.283305,0.038,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.05,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.05,mg/L,
2019-05-02,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.091,mg/L,
2019-05-02,Dissolved oxygen (DO),MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,12.0,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,0.04,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.03,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.05,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,,,
2019-05-02,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.05,mg/L,
2019-05-02,Dissolved oxygen (DO),MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,10.96,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,,,
2019-05-02,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,11.82,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,0.03,mg/L,
2019-05-02,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,11.77,mg/L,
2019-05-02,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.04,mg/L,
2019-05-02,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,0.05,mg/L,
2019-05-02,Dissolved oxygen (DO),MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,12.22,mg/L,
2019-05-02,Dissolved oxygen (DO),MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,12.26,mg/L,
2019-05-02,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,12.08,mg/L,
2019-05-02,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.06,mg/L,
2019-05-07,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2019-05-07,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,,,
2019-05-07,Phosphorus,MNPCA-SS00009,"MISSISSIPPI R, STORM SEWER OUTLET PIPE AT ST. ANTHONY PK ON MISSISSIPPI R BLVD AND N EUSTIS ST. IN ST PAUL, MN.",44.953353,-93.205417,0.047,mg/L,
2019-05-07,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,,,
2019-05-08,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.455,mg/L,
2019-05-08,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.043,mg/L,
2019-05-08,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.043,mg/L,
2019-05-08,Phosphorus,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,0.83,mg/L,
2019-05-08,Dissolved oxygen (DO),MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,11.5,mg/L,
2019-05-08,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.202,mg/L,
2019-05-08,Phosphorus,MNPCA-SS00059,"HIDDEN FALLS STORM SEWER AT FORD MOTOR COMPANY, JUST N OF S MISSISSIPPI R BLVD IN MINNEAPOLIS, MN  T28N/R23W/S17",44.910663,-93.192374,0.202,mg/L,
2019-05-08,Phosphorus,MNPCA-SS00037,"STORM SEWER OUTFALL AT MISSISSIPPI R MI 857.2 IN MINNEAPOLIS, MN",45.023889,-93.277222,0.115,mg/L,
2019-05-08,Turbidity,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,173.0,NTU,
2019-05-09,Dissolved oxygen (DO),MNPCA-S004-653,MISSISSIPPI R AT RIVER MILE 857.6 AT MISS PK AND BOAT LAUNCH,45.031388,-93.283637,11.48,mg/L,
2019-05-09,Dissolved oxygen (DO),MNPCA-S004-652,MISSISSIPPI R AT RIVER MILE 859.1 OFF LYNDALE AND 53RD AVE.,45.0512,-93.282742,11.78,mg/L,
2019-05-09,Phosphorus,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,44.088222,-91.668861,0.086,mg/L,
2019-05-09,Dissolved oxygen (DO),MNPCA-S004-657,"MISSISSIPPI R AT R MILE 848.1, OFF 4300 W R PRKWAY IN MPLS",44.922902,-93.202566,11.57,mg/L,
2019-05-09,Phosphorus,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,0.089,mg/L,
2019-05-09,Turbidity,MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,34.7,NTU,
2019-05-09,Dissolved oxygen (DO),MNPCA-S004-655,MISSISSIPPI R AT RIVER MILE 852.2 AT UM ROWING CLUB IN MPLS,44.969495,-93.232532,11.7,mg/L,
2019-05-09,Dissolved oxygen (DO),MNPCA-S014-975,"UNNAMED STREAM (OAK GLEN CK). TRIB TO MISSISSIPPI R. JUST N OF LOGAN PARKWAY, FRIDLEY MN. T30 R24W S10",45.1018,-93.2751,11.95,mg/L,
2019-05-09,Dissolved oxygen (DO),MNPCA-S004-654,MISSISSIPPI R AT RIVER MILE 854.9 AT NORTH LOOP ON WEST BANK,44.992017,-93.273527,11.59,mg/L,
2019-05-09,Dissolved oxygen (DO),MNPCA-S004-656,MISSISSIPPI R AT RIVER MI 849.9 AT THE LAKE ST BRG IN MPLS,44.948275,-93.203523,11.68,mg/L,
2019-05-09,Phosphorus,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",44.93667,-93.032693,0.071,mg/L,
2019-05-13,Phosphorus,MNDA_PESTICIDE-S005-395,"BATTLE CK, W OF US-61 AND 1 MI E OF THE MISSISSIPPI R",44.93667,-93.032693,0.042,mg/L,
2019-05-13,Phosphorus,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",44.954086,-93.098356,,,
2019-05-15,Phosphorus,MNDA_PESTICIDE-S000-339,"MISSISSIPPI R AT PIER AT GRAVEL QUARRY, GREY CLOUD ISLAND",44.80383,-93.0125,0.064,mg/L,
2019-05-16,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,0.05,mg/L,
2019-05-16,Dissolved oxygen (DO),MNPCA-S009-164,"MISSISSIPPI R JUST UPSTR OF CONFLUENCE WITH SHINGLE CK AT CENTER OF RIVER IN MINNEAPOLIS, MN",45.032994,-93.282779,10.86,mg/L,
2019-05-16,Dissolved oxygen (DO),MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,10.14,mg/L,
2019-05-16,Phosphorus,MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,,,
2019-05-16,Phosphorus,MNPCA-S009-162,"MISSISSIPPI R JUST UPSTR OF LOWRY AVE BRG IN MINNEAPOLIS, MN",45.013489,-93.274613,,,
2019-05-16,Phosphorus,MNPCA-S009-159,"MISSISSIPPI R NEAR MEEKER DAM SITE IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.953387,-93.207901,,,
2019-05-16,Phosphorus,MNPCA-S009-160,"MISSISSIPPI R UNDER WASHINGTON AVE BRG IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.973304,-93.239343,0.09,mg/L,
2019-05-16,Dissolved oxygen (DO),MNPCA-S009-161,"MISSISSIPPI R OFF OF BOOM ISLAND IN CENTER OF RIVER IN MINNEAPOLIS, MN",44.991034,-93.27042,9.99,mg/L,
2019-05-16,Dissolved oxygen (DO),MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,10.95,mg/L,
2019-05-16,Phosphorus,MNPCA-S003-019,MISSISSIPPI RIVER AT NORTH MISSISSIPPI REGIONAL PARK,45.0507,-93.2807,0.03,mg/L,
