Date,station_id,name,Satellite,Blue,Green,Red,NIR,SWIR1,SWIR2,RedEdge1,RedEdge2,RedEdge3,station_name
2024-09-22,5288500,Brooklyn_Park,Sentinel-2,0.0211,0.0376,0.0235,0.284,0.1225,0.0541,0.0597,0.2067,0.2445,brooklynpark
2024-09-22,5331580,Hastings,Sentinel-2,0.0298,0.0357,0.0286,0.1578,0.124,0.0691,0.0602,0.1751,0.211,hastings
2024-09-22,5344500,Prescott,Sentinel-2,0.1344,0.1424,0.1524,0.1996,0.2354,0.1935,0.1425,0.2116,0.2078,prescott
2024-09-22,5331000,St_Paul,Sentinel-2,0.0586,0.0816,0.0714,0.206,0.1812,0.1414,0.1336,0.1819,0.2103,stpaul
2024-09-22,5288500,Brooklyn_Park,Sentinel-2,0.0208,0.0374,0.023,0.2864,0.1223,0.0541,0.0593,0.2069,0.2444,brooklynpark
2024-09-23,5331580,Hastings,Landsat-8,0.0196699999999999,0.0315499999999999,0.024455,0.25375,0.121805,0.05707,,,,hastings
2024-09-23,5331000,St_Paul,Landsat-8,0.0547325,0.0660625,0.0587475,0.2225099999999999,0.1344274999999999,0.0886675,,,,stpaul
2024-09-23,5344500,Prescott,Landsat-8,0.0834424999999999,0.1014275,0.1293125,0.2363425,0.2291925,0.1660525,,,,prescott
2024-09-23,5378500,Winona,Landsat-8,0.0353725,0.0599299999999999,0.0657324999999999,0.1931125,0.148755,0.106845,,,,winona
2024-09-25,5288500,Brooklyn_Park,Sentinel-2,0.0072,0.0197,0.0148,0.2167,0.1183,0.0532,0.0566,0.1923,0.2428,brooklynpark
2024-09-25,5331580,Hastings,Sentinel-2,0.0131,0.0176,0.0162,0.1542,0.1136,0.0627,0.0422,0.1655,0.2184,hastings
2024-09-25,5344500,Prescott,Sentinel-2,0.0766,0.1048,0.11,0.1488,0.2267,0.1886,0.1282,0.1838,0.1912,prescott
2024-09-25,5331000,St_Paul,Sentinel-2,0.0589,0.0695,0.0722,0.1612,0.1616,0.1236,0.1234,0.1622,0.1852,stpaul
2024-09-25,5288500,Brooklyn_Park,Sentinel-2,0.012,0.0228,0.0169,0.2164,0.1179,0.0532,0.0582,0.1919,0.2416,brooklynpark
2024-09-27,5288500,Brooklyn_Park,Sentinel-2,0.0134,0.0297,0.0204,0.2358,0.1315,0.0625,0.0655,0.2022,0.2312,brooklynpark
2024-09-27,5331580,Hastings,Sentinel-2,0.0125,0.0243,0.018,0.1572,0.124,0.0624,0.0591,0.1622,0.2018,hastings
2024-09-27,5344500,Prescott,Sentinel-2,0.096,0.1308,0.1416,0.1734,0.2324,0.1774,0.1488,0.2139,0.1824,prescott
2024-09-27,5331000,St_Paul,Sentinel-2,0.0486,0.0551,0.0634,0.2114,0.17,0.1244,0.1213,0.1817,0.2065,stpaul
2024-09-27,5288500,Brooklyn_Park,Sentinel-2,0.0129,0.029,0.0197,0.2364,0.1313,0.0625,0.0652,0.2025,0.2313,brooklynpark
2024-09-27,5378500,Winona,Sentinel-2,0.0135,0.0231,0.0264,0.138,0.1326,0.0863,0.0563,0.1441,0.1563,winona
2024-09-27,5378500,Winona,Sentinel-2,0.0104,0.0216,0.0259,0.1386,0.1328,0.0865,0.0558,0.1432,0.1568,winona
2024-09-30,5331580,Hastings,Landsat-8,0.0221999999999999,0.0320449999999999,0.0264349999999999,0.21426,0.11097,0.0540725,,,,hastings
2024-09-30,5331000,St_Paul,Landsat-8,0.0386725,0.0540725,0.0556674999999999,0.1871175,0.1272775,0.0836899999999999,,,,stpaul
2024-09-30,5288500,Brooklyn_Park,Landsat-8,0.0258299999999999,0.043045,0.0354549999999999,0.2255075,0.1271125,0.0681249999999999,,,,brooklynpark
2024-09-30,5344500,Prescott,Landsat-8,0.0803625,0.1016475,0.125325,0.218275,0.2180825,0.1789224999999999,,,,prescott
2024-09-30,5288500,Brooklyn_Park,Sentinel-2,0.0093,0.0286,0.0222,0.2108,0.1223,0.0606,0.0689,0.1973,0.2451,brooklynpark
2024-09-30,5331580,Hastings,Sentinel-2,0.0103,0.0209,0.0188,0.1616,0.1216,0.0625,0.0535,0.1696,0.2056,hastings
2024-09-30,5344500,Prescott,Sentinel-2,0.0658,0.095,0.1082,0.157,0.2183,0.1707,0.1514,0.194,0.2038,prescott
2024-09-30,5331000,St_Paul,Sentinel-2,0.0628,0.0762,0.0716,0.1372,0.1624,0.1216,0.1312,0.1519,0.1736,stpaul
2024-09-30,5288500,Brooklyn_Park,Sentinel-2,0.0102,0.0289,0.022,0.2109,0.1223,0.0606,0.0692,0.1975,0.246,brooklynpark
2024-10-02,5378500,Winona,Landsat-8,0.03914,0.0635324999999999,0.064605,0.1868975,0.1498,0.1131699999999999,,,,winona
2024-10-02,5378500,Winona,Landsat-8,0.0392774999999999,0.0621574999999999,0.0627625,0.1874199999999999,0.1499925,0.1132524999999999,,,,winona
2024-10-02,5288500,Brooklyn_Park,Sentinel-2,0.0266,0.0375,0.028,0.252,0.1344,0.0668,0.0728,0.2051,0.2292,brooklynpark
2024-10-02,5331580,Hastings,Sentinel-2,0.0322,0.0362,0.0318,0.1794,0.133,0.0741,0.063,0.1577,0.2134,hastings
2024-10-02,5344500,Prescott,Sentinel-2,0.1308,0.153,0.1638,0.2114,0.2238,0.1931,0.1781,0.1855,0.2194,prescott
2024-10-02,5331000,St_Paul,Sentinel-2,0.0596,0.0666,0.0564,0.206,0.1734,0.1278,0.1328,0.1752,0.1974,stpaul
2024-10-02,5288500,Brooklyn_Park,Sentinel-2,0.0255,0.0364,0.0269,0.2522,0.1344,0.0667,0.072,0.2055,0.2298,brooklynpark
2024-10-02,5378500,Winona,Sentinel-2,0.0221,0.0309,0.0321,0.1842,0.1452,0.0987,0.0669,0.1355,0.1613,winona
2024-10-02,5378500,Winona,Sentinel-2,0.0226,0.0325,0.0339,0.1841,0.1454,0.0989,0.0686,0.1366,0.1617,winona
2024-10-05,5288500,Brooklyn_Park,Sentinel-2,0.0154,0.0353,0.0274,0.2266,0.1367,0.068,0.082,0.2026,0.2346,brooklynpark
2024-10-05,5331580,Hastings,Sentinel-2,0.0249,0.0306,0.0224,0.1744,0.121,0.0699,0.0629,0.1788,0.1897,hastings
2024-10-05,5344500,Prescott,Sentinel-2,0.0744,0.0959,0.1138,0.1632,0.22,0.1753,0.1587,0.1927,0.185,prescott
2024-10-05,5331000,St_Paul,Sentinel-2,0.0698,0.0806,0.083,0.1583,0.1557,0.122,0.1354,0.1635,0.1924,stpaul
2024-10-05,5288500,Brooklyn_Park,Sentinel-2,0.0189,0.0372,0.0286,0.2263,0.1365,0.0679,0.0826,0.2023,0.2337,brooklynpark
2024-10-09,5331580,Hastings,Landsat-8,0.0200825,0.0377099999999999,0.0325125,0.2179175,0.1226025,0.0666125,,,,hastings
2024-10-09,5344500,Prescott,Landsat-8,0.09337,0.14243,0.1540349999999999,0.2357925,0.2378549999999999,0.2067525,,,,prescott
2024-10-09,5378500,Winona,Landsat-8,0.0297349999999999,0.0494525,0.0537975,0.1689125,0.134675,0.0892724999999999,,,,winona
2024-10-10,5288500,Brooklyn_Park,Sentinel-2,0.0329,0.0461,0.0377,0.2577,0.1223,0.0629,0.085,0.1716,0.207,brooklynpark
2024-10-10,5331580,Hastings,Sentinel-2,0.029,0.0396,0.0303,0.162,0.1169,0.0627,0.0702,0.1516,0.2096,hastings
2024-10-10,5344500,Prescott,Sentinel-2,0.1354,0.175,0.1956,0.2468,0.2432,0.1931,0.1687,0.1838,0.2057,prescott
2024-10-10,5288500,Brooklyn_Park,Sentinel-2,0.023,0.0381,0.0304,0.2625,0.1216,0.0623,0.0802,0.1705,0.2073,brooklynpark
2024-10-15,5288500,Brooklyn_Park,Sentinel-2,0.0149,0.021,0.0167,0.0894,0.0588,0.0456,0.0366,0.064,0.0781,brooklynpark
2024-10-15,5331580,Hastings,Sentinel-2,0.0245,0.0429,0.0293,0.1946,0.1239,0.0691,0.0768,0.1866,0.2205,hastings
2024-10-15,5344500,Prescott,Sentinel-2,0.0818,0.0751,0.083,0.1062,0.0922,0.0728,0.074,0.0804,0.083,prescott
2024-10-15,5331000,St_Paul,Sentinel-2,0.0161,0.0154,0.0132,0.0516,0.0266,0.0223,0.0236,0.0321,0.04,stpaul
2024-10-15,5288500,Brooklyn_Park,Sentinel-2,0.0173,0.0225,0.0171,0.0897,0.0589,0.0457,0.0369,0.0644,0.0789,brooklynpark
2024-10-16,5331580,Hastings,Landsat-8,0.0190374999999999,0.0404599999999999,0.0377375,0.2102175,0.1162774999999999,0.064825,,,,hastings
2024-10-16,5331000,St_Paul,Landsat-8,0.0466475,0.0557774999999999,0.065375,0.1604975,0.1045625,0.07071,,,,stpaul
2024-10-16,5288500,Brooklyn_Park,Landsat-8,0.031275,0.0468675,0.04541,0.20876,0.12318,0.0672725,,,,brooklynpark
2024-10-16,5344500,Prescott,Landsat-8,0.0723325,0.1215574999999999,0.1443825,0.21371,0.24352,0.208815,,,,prescott
2024-10-17,5288500,Brooklyn_Park,Sentinel-2,0.0224,0.0396,0.0358,0.2006,0.1592,0.0816,0.1016,0.215,0.2465,brooklynpark
2024-10-17,5331580,Hastings,Sentinel-2,0.0237,0.0366,0.0282,0.2018,0.1423,0.079,0.0818,0.1892,0.2223,hastings
2024-10-17,5344500,Prescott,Sentinel-2,0.0839,0.0972,0.103,0.1662,0.2379,0.1796,0.1573,0.2033,0.1822,prescott
2024-10-17,5331000,St_Paul,Sentinel-2,0.0736,0.081,0.0878,0.1674,0.1626,0.1212,0.1227,0.1718,0.1974,stpaul
2024-10-17,5288500,Brooklyn_Park,Sentinel-2,0.0173,0.0355,0.0323,0.2014,0.1601,0.0817,0.1,0.2178,0.2504,brooklynpark
2024-10-17,5378500,Winona,Sentinel-2,0.0118,0.0221,0.0337,0.1546,0.1306,0.0925,0.0698,0.1278,0.1333,winona
2024-10-17,5378500,Winona,Sentinel-2,0.0116,0.0225,0.0348,0.1557,0.1311,0.0929,0.0711,0.1283,0.1344,winona
2024-10-18,5378500,Winona,Landsat-8,0.0353449999999999,0.0610025,0.0680149999999999,0.1824974999999999,0.157335,0.1089899999999999,,,,winona
2024-10-18,5378500,Winona,Landsat-8,0.0409825,0.064935,0.071205,0.183075,0.158985,0.1103925,,,,winona
2024-10-20,5288500,Brooklyn_Park,Sentinel-2,0.0123,0.0384,0.0374,0.1806,0.1518,0.0825,0.1137,0.1918,0.1954,brooklynpark
2024-10-20,5331580,Hastings,Sentinel-2,0.0112,0.0348,0.0306,0.1544,0.1459,0.0796,0.0983,0.1596,0.1665,hastings
2024-10-20,5344500,Prescott,Sentinel-2,0.0768,0.0879,0.1036,0.125,0.2301,0.1685,0.1415,0.1484,0.1737,prescott
2024-10-20,5331000,St_Paul,Sentinel-2,0.069,0.0728,0.0922,0.1446,0.1671,0.1154,0.1506,0.152,0.1612,stpaul
2024-10-20,5288500,Brooklyn_Park,Sentinel-2,0.0135,0.0387,0.037,0.1804,0.151,0.082,0.1132,0.1916,0.195,brooklynpark
2024-10-22,5378500,Winona,Sentinel-2,0.0528,0.0689,0.0911,0.2306,0.22,0.145,0.136,0.1769,0.1921,winona
2024-10-22,5378500,Winona,Sentinel-2,0.0545,0.0708,0.0918,0.2279,0.2198,0.1451,0.1358,0.1771,0.1918,winona
2024-10-25,5331580,Hastings,Landsat-8,0.0319075,0.0556125,0.0649899999999999,0.1916275,0.1611024999999999,0.10382,,,,hastings
2024-10-25,5331000,St_Paul,Landsat-8,0.0519824999999999,0.0666399999999999,0.0904275,0.1831025,0.1328599999999999,0.0847625,,,,stpaul
2024-10-25,5344500,Prescott,Landsat-8,0.0634775,0.1112175,0.1334925,0.203865,0.216735,0.1743575,,,,prescott
2024-10-25,5378500,Winona,Landsat-8,0.036995,0.0594624999999999,0.0695,0.14991,0.1299449999999999,0.091335,,,,winona
2024-10-25,5288500,Brooklyn_Park,Sentinel-2,0.0305,0.0468,0.0638,0.2113,0.1791,0.1043,0.1145,0.1652,0.1945,brooklynpark
2024-10-25,5331580,Hastings,Sentinel-2,0.0271,0.0342,0.0445,0.149,0.1586,0.1033,0.0924,0.1094,0.1478,hastings
2024-10-25,5344500,Prescott,Sentinel-2,0.084,0.087,0.1048,0.1544,0.2073,0.1696,0.1416,0.1551,0.1896,prescott
2024-10-25,5331000,St_Paul,Sentinel-2,0.0869,0.0831,0.1028,0.1533,0.1545,0.119,0.1244,0.1484,0.1629,stpaul
2024-10-25,5288500,Brooklyn_Park,Sentinel-2,0.0322,0.0473,0.064,0.2125,0.1795,0.1045,0.1151,0.1662,0.195,brooklynpark
2024-10-27,5344500,Prescott,Sentinel-2,0.1148,0.1526,0.1474,0.1966,0.2137,0.1798,0.1667,0.1775,0.1729,prescott
2024-10-27,5378500,Winona,Sentinel-2,0.0176,0.0284,0.0522,0.1726,0.1503,0.1009,0.076,0.1063,0.1215,winona
2024-10-27,5378500,Winona,Sentinel-2,0.019,0.0304,0.0538,0.1722,0.1509,0.1013,0.0771,0.1073,0.1228,winona
2024-11-01,5344500,Prescott,Sentinel-2,0.078,0.0892,0.1056,0.1284,0.1427,0.117,0.1205,0.1233,0.1469,prescott
2024-11-01,5378500,Winona,Sentinel-2,0.0274,0.0346,0.0448,0.1478,0.1411,0.1016,0.0811,0.11,0.1105,winona
2024-11-01,5378500,Winona,Sentinel-2,0.0205,0.0301,0.0423,0.1478,0.1419,0.102,0.0795,0.1091,0.1097,winona
2024-11-11,5288500,Brooklyn_Park,Sentinel-2,0.0384,0.064,0.0784,0.1968,0.2016,0.142,0.1024,0.1397,0.1629,brooklynpark
2024-11-11,5331580,Hastings,Sentinel-2,0.0282,0.0346,0.0484,0.1135,0.1492,0.1081,0.0814,0.0971,0.1145,hastings
2024-11-11,5344500,Prescott,Sentinel-2,0.101,0.1152,0.1396,0.1902,0.2238,0.1958,0.1384,0.1725,0.1724,prescott
2024-11-11,5331000,St_Paul,Sentinel-2,0.0447,0.0418,0.0674,0.1009,0.1588,0.1232,0.1197,0.1598,0.1487,stpaul
2024-11-11,5288500,Brooklyn_Park,Sentinel-2,0.0396,0.0647,0.0789,0.1974,0.2024,0.1425,0.1033,0.1407,0.1639,brooklynpark
2024-11-11,5378500,Winona,Sentinel-2,0.0339,0.0381,0.0561,0.1466,0.1669,0.1276,0.0819,0.104,0.1168,winona
2024-11-11,5378500,Winona,Sentinel-2,0.0301,0.036,0.0553,0.1464,0.1659,0.1271,0.081,0.1032,0.1157,winona
2024-11-17,5331580,Hastings,Landsat-8,0.0325399999999999,0.0407349999999999,0.044805,0.1162774999999999,0.1157825,0.0859725,,,,hastings
2024-11-17,5331000,St_Paul,Landsat-8,0.0412575,0.0499475,0.0610299999999999,0.1111349999999999,0.1172675,0.09183,,,,stpaul
2024-11-17,5288500,Brooklyn_Park,Landsat-8,0.0384799999999999,0.0540725,0.06191,0.1613775,0.1930575,0.132695,,,,brooklynpark
2024-11-17,5344500,Prescott,Landsat-8,0.0778599999999999,0.1195499999999999,0.1513675,0.2051575,0.2363425,0.1977324999999999,,,,prescott
2024-11-26,5331580,Hastings,Landsat-8,0.0417799999999999,0.0558325,0.0603974999999999,0.150405,0.144355,0.1060475,,,,hastings
2024-11-26,5344500,Prescott,Landsat-8,0.0581149999999999,0.0811049999999999,0.1044525,0.1494424999999999,0.1608,0.1294775,,,,prescott
2024-11-26,5378500,Winona,Landsat-8,0.0353449999999999,0.04838,0.0578124999999999,0.10954,0.1182575,0.0990625,,,,winona
2024-11-26,5331580,Hastings,Sentinel-2,0.0612,0.0675,0.0698,0.1488,0.1542,0.1132,0.0946,0.1307,0.1542,hastings
2024-11-26,5288500,Brooklyn_Park,Sentinel-2,0.0505,0.0556,0.0634,0.1288,0.1196,0.0919,0.0808,0.1001,0.1201,brooklynpark
2024-11-26,5378500,Winona,Sentinel-2,0.0371,0.0434,0.0599,0.1191,0.1358,0.1115,0.0692,0.082,0.0879,winona
2024-11-26,5378500,Winona,Sentinel-2,0.0297,0.0387,0.0575,0.1186,0.1364,0.112,0.0681,0.0812,0.0874,winona
2024-11-29,5288500,Brooklyn_Park,Sentinel-2,0.0362,0.0516,0.0677,0.1528,0.1858,0.1427,0.091,0.117,0.1427,brooklynpark
2024-11-29,5331580,Hastings,Sentinel-2,0.0331,0.0466,0.0541,0.1198,0.1335,0.1082,0.0655,0.0889,0.108,hastings
2024-11-29,5344500,Prescott,Sentinel-2,0.0886,0.1052,0.127,0.1678,0.2204,0.2018,0.1494,0.1595,0.1773,prescott
2024-11-29,5331000,St_Paul,Sentinel-2,0.1138,0.1116,0.1178,0.138,0.1531,0.124,0.1328,0.14,0.1672,stpaul
2024-11-29,5288500,Brooklyn_Park,Sentinel-2,0.041,0.0544,0.0693,0.1543,0.1869,0.1435,0.0925,0.1183,0.1441,brooklynpark
2024-12-01,5331000,St_Paul,Sentinel-2,0.5672,0.5328,0.5352,0.5732,0.5506,0.5453,0.5464,0.5357,0.5365,stpaul
2024-12-01,5288500,Brooklyn_Park,Sentinel-2,0.3464,0.3144,0.3066,0.3388,0.3213,0.3048,0.3109,0.3162,0.3202,brooklynpark
2024-12-05,5378500,Winona,Landsat-8,0.0383425,0.0503049999999999,0.0617725,0.1106949999999999,0.14155,0.1178175,,,,winona
2024-12-05,5378500,Winona,Landsat-8,0.04013,0.05069,0.0619925,0.11119,0.1425125,0.11724,,,,winona
2024-12-06,5331580,Hastings,Sentinel-2,0.4144,0.4024,0.404,0.4604,0.3991,0.3607,0.4408,0.4487,0.4537,hastings
2024-12-06,5344500,Prescott,Sentinel-2,0.4036,0.3896,0.3968,0.4372,0.4009,0.3606,0.4338,0.4341,0.4377,prescott
2024-12-06,5378500,Winona,Sentinel-2,0.0544,0.069,0.087,0.144,0.1755,0.1521,0.0905,0.0934,0.1194,winona
2024-12-06,5378500,Winona,Sentinel-2,0.0497,0.0661,0.0856,0.143,0.176,0.1525,0.0906,0.0935,0.1196,winona
2024-12-09,5288500,Brooklyn_Park,Sentinel-2,0.0175,0.017,0.0225,0.0331,0.0308,0.0253,0.0246,0.0247,0.029,brooklynpark
2024-12-09,5331580,Hastings,Sentinel-2,0.4048,0.3832,0.396,0.43,0.4207,0.3853,0.4251,0.4322,0.4408,hastings
2024-12-09,5344500,Prescott,Sentinel-2,0.3132,0.3144,0.3244,0.3712,0.4151,0.4224,0.3549,0.3581,0.3642,prescott
2024-12-09,5288500,Brooklyn_Park,Sentinel-2,0.0226,0.0199,0.0239,0.0335,0.0307,0.0251,0.0256,0.0255,0.0298,brooklynpark
2024-12-09,5288500,Brooklyn_Park,Sentinel-2,0.0,0.005,0.0117,0.0232,0.031,0.0234,0.016,0.02,0.025,brooklynpark
2024-12-09,5331580,Hastings,Sentinel-2,0.5024,0.4728,0.4564,0.5116,0.4699,0.4274,0.4793,0.4848,0.476,hastings
2024-12-09,5288500,Brooklyn_Park,Sentinel-2,0.0033,0.0079,0.0132,0.0238,0.0309,0.0233,0.0172,0.0209,0.0256,brooklynpark
2024-12-11,5331000,St_Paul,Sentinel-2,0.2032,0.1788,0.1766,0.2026,0.0849,0.0748,0.2137,0.2079,0.2102,stpaul
2024-12-12,5331580,Hastings,Landsat-8,0.0550074999999999,0.0834975,0.0899325,0.2007574999999999,0.114435,0.09799,,,,hastings
2024-12-12,5344500,Prescott,Landsat-8,0.14628,0.19952,0.22966,0.275035,0.245555,0.2166525,,,,prescott
2024-12-16,5331000,St_Paul,Sentinel-2,0.59,0.5316,0.5216,0.582,0.5407,0.5356,0.5282,0.5064,0.4822,stpaul
2024-12-16,5288500,Brooklyn_Park,Sentinel-2,0.382,0.3256,0.3128,0.3568,0.3539,0.3194,0.3197,0.3254,0.3265,brooklynpark
2025-01-03,5288500,Brooklyn_Park,Sentinel-2,0.0381,0.0439,0.0726,0.151,0.1917,0.1562,0.0856,0.1209,0.1371,brooklynpark
2025-01-03,5331580,Hastings,Sentinel-2,0.0448,0.0476,0.062,0.092,0.1175,0.099,0.0712,0.0783,0.0887,hastings
2025-01-03,5344500,Prescott,Sentinel-2,0.0992,0.1182,0.1342,0.1604,0.2345,0.2058,0.1575,0.169,0.1697,prescott
2025-01-03,5331000,St_Paul,Sentinel-2,0.0402,0.0455,0.0563,0.0741,0.109,0.1054,0.1162,0.1102,0.1324,stpaul
2025-01-03,5288500,Brooklyn_Park,Sentinel-2,0.0435,0.0468,0.0745,0.1527,0.1909,0.1554,0.0864,0.121,0.1375,brooklynpark
2025-01-04,5331580,Hastings,Landsat-8,0.0448325,0.0610299999999999,0.070765,0.145565,0.144685,0.1193575,,,,hastings
2025-01-04,5331000,St_Paul,Landsat-8,0.05729,0.07467,0.0834424999999999,0.1170475,0.1116025,0.094745,,,,stpaul
2025-01-04,5288500,Brooklyn_Park,Landsat-8,0.0438149999999999,0.0558049999999999,0.0684,0.1366824999999999,0.1677024999999999,0.1296425,,,,brooklynpark
2025-01-04,5344500,Prescott,Landsat-8,0.0745325,0.12483,0.1556024999999999,0.1938825,0.216185,0.1927275,,,,prescott
2025-01-05,5331000,St_Paul,Sentinel-2,0.0398,0.0478,0.055,0.0804,0.0703,0.0614,0.061,0.0726,0.0684,stpaul
2025-01-05,5378500,Winona,Sentinel-2,0.032,0.0446,0.0646,0.0998,0.1348,0.1161,0.0639,0.077,0.0843,winona
2025-01-06,5378500,Winona,Landsat-8,0.0399374999999999,0.0480774999999999,0.0601225,0.1083575,0.142815,0.11119,,,,winona
2025-01-06,5378500,Winona,Landsat-8,0.0376275,0.0470325,0.05784,0.1093199999999999,0.1492224999999999,0.115755,,,,winona
2025-01-08,5288500,Brooklyn_Park,Sentinel-2,0.0183,0.0366,0.0596,0.1405,0.2082,0.1623,0.0951,0.1204,0.1405,brooklynpark
2025-01-08,5331580,Hastings,Sentinel-2,0.037,0.0487,0.055,0.1054,0.127,0.0949,0.0683,0.0716,0.0799,hastings
2025-01-08,5344500,Prescott,Sentinel-2,0.1034,0.1298,0.1692,0.1894,0.2372,0.2054,0.1667,0.1675,0.1858,prescott
2025-01-08,5331000,St_Paul,Sentinel-2,0.077,0.0671,0.0876,0.103,0.1324,0.1067,0.1023,0.1298,0.1373,stpaul
2025-01-08,5288500,Brooklyn_Park,Sentinel-2,0.0274,0.0424,0.0626,0.1408,0.2069,0.1614,0.097,0.1213,0.1405,brooklynpark
2025-01-13,5331580,Hastings,Landsat-8,0.2105475,0.255895,0.2595525,0.3434824999999999,0.08083,0.088915,,,,hastings
2025-01-13,5331000,St_Paul,Landsat-8,0.4878024999999999,0.4835125,0.5191524999999999,0.5596049999999999,0.180325,0.1889875,,,,stpaul
2025-01-13,5344500,Prescott,Landsat-8,0.6419950000000001,0.631435,0.65052,0.622965,0.134235,0.160965,,,,prescott
2025-01-13,5378500,Winona,Landsat-8,-0.0707225,0.0732125,0.1090725,0.1986125,0.0666125,0.0768424999999999,,,,winona
2025-01-13,5331580,Hastings,Sentinel-2,0.3304,0.342,0.3332,0.3508,0.1122,0.1112,0.3293,0.3475,0.3263,hastings
2025-01-13,5344500,Prescott,Sentinel-2,0.4144,0.4396,0.4596,0.5052,0.1241,0.1284,0.5487,0.5474,0.559,prescott
2025-01-13,5331000,St_Paul,Sentinel-2,0.5894,0.5534,0.5914,0.618,0.1252,0.1188,0.5504,0.5512,0.5289,stpaul
2025-01-15,5378500,Winona,Sentinel-2,0.115,0.0935,0.1425,0.1487,0.1182,0.1087,0.1165,0.1363,0.129,winona
2025-01-15,5378500,Winona,Sentinel-2,0.1102,0.0912,0.1412,0.1486,0.1184,0.1087,0.1147,0.1346,0.1278,winona
2025-01-18,5288500,Brooklyn_Park,Sentinel-2,0.1731,0.1913,0.2094,0.2704,0.1152,0.0988,0.2299,0.249,0.2499,brooklynpark
2025-01-18,5331580,Hastings,Sentinel-2,0.1572,0.1272,0.1278,0.1612,0.0834,0.0746,0.1517,0.1537,0.1701,hastings
2025-01-18,5344500,Prescott,Sentinel-2,0.1172,0.1484,0.1758,0.2052,0.1624,0.1438,0.2121,0.2103,0.2411,prescott
2025-01-18,5331000,St_Paul,Sentinel-2,0.1103,0.0887,0.0962,0.1208,0.096,0.084,0.1562,0.1522,0.1794,stpaul
2025-01-18,5288500,Brooklyn_Park,Sentinel-2,0.1758,0.1914,0.2088,0.2696,0.1147,0.0985,0.2302,0.2484,0.2489,brooklynpark
2025-01-23,5331580,Hastings,Sentinel-2,0.1244,0.1005,0.1256,0.1794,0.0867,0.086,0.1344,0.1591,0.1572,hastings
2025-01-23,5331000,St_Paul,Sentinel-2,0.1146,0.0999,0.0903,0.1184,0.094,0.0952,0.1621,0.1384,0.1466,stpaul
2025-01-28,5288500,Brooklyn_Park,Sentinel-2,0.1039,0.1204,0.1404,0.2143,0.1802,0.1304,0.1572,0.1899,0.2019,brooklynpark
2025-01-28,5331580,Hastings,Sentinel-2,0.1318,0.1334,0.1266,0.1946,0.1264,0.1052,0.1596,0.1755,0.1631,hastings
2025-01-28,5344500,Prescott,Sentinel-2,0.0404,0.067,0.1004,0.1448,0.1985,0.1638,0.1818,0.1669,0.2002,prescott
2025-01-28,5331000,St_Paul,Sentinel-2,0.1257,0.1501,0.167,0.1592,0.1116,0.1003,0.1506,0.1439,0.132,stpaul
2025-01-28,5288500,Brooklyn_Park,Sentinel-2,0.1097,0.123,0.1412,0.2137,0.1793,0.1298,0.1579,0.1901,0.2019,brooklynpark
2025-01-30,5288500,Brooklyn_Park,Sentinel-2,0.0496,0.0564,0.0846,0.1622,0.2488,0.1877,0.1102,0.1349,0.1576,brooklynpark
2025-01-30,5331580,Hastings,Sentinel-2,0.0514,0.0538,0.0589,0.1032,0.1479,0.1223,0.0803,0.0983,0.1071,hastings
2025-01-30,5344500,Prescott,Sentinel-2,0.077,0.0976,0.11,0.1518,0.2296,0.2028,0.1466,0.1509,0.1565,prescott
2025-01-30,5331000,St_Paul,Sentinel-2,0.1186,0.1116,0.1272,0.1512,0.141,0.1224,0.1221,0.1337,0.1281,stpaul
2025-01-30,5288500,Brooklyn_Park,Sentinel-2,0.0504,0.0565,0.0845,0.1616,0.2477,0.1866,0.1101,0.1345,0.1571,brooklynpark
2025-01-30,5378500,Winona,Sentinel-2,0.0409,0.046,0.066,0.1028,0.1662,0.1438,0.0744,0.089,0.0931,winona
2025-01-30,5378500,Winona,Sentinel-2,0.0329,0.0409,0.0632,0.102,0.1664,0.1438,0.0722,0.0872,0.0916,winona
2025-02-07,5378500,Winona,Landsat-8,0.0396074999999999,0.0597099999999999,0.0778324999999999,0.1296975,0.15156,0.1314575,,,,winona
2025-02-07,5378500,Winona,Landsat-8,0.04277,0.05762,0.0743125,0.1265899999999999,0.1499925,0.13121,,,,winona
2025-02-09,5288500,Brooklyn_Park,Sentinel-2,0.3748,0.352,0.3872,0.4368,0.1331,0.125,0.3691,0.3896,0.4038,brooklynpark
2025-02-09,5331580,Hastings,Sentinel-2,0.3288,0.2812,0.2722,0.3231,0.1079,0.0995,0.4,0.3358,0.3496,hastings
2025-02-09,5344500,Prescott,Sentinel-2,0.3407,0.3498,0.418,0.4344,0.1129,0.1117,0.5623,0.5627,0.5307,prescott
2025-02-09,5331000,St_Paul,Sentinel-2,0.4816,0.4296,0.4472,0.4748,0.0883,0.0882,0.488,0.4977,0.4706,stpaul
2025-02-09,5288500,Brooklyn_Park,Sentinel-2,0.3588,0.3372,0.3772,0.4284,0.1325,0.1243,0.359,0.3807,0.3962,brooklynpark
2025-02-09,5378500,Winona,Sentinel-2,0.2543,0.2182,0.2501,0.2602,0.1027,0.0982,0.2232,0.2411,0.2378,winona
2025-02-09,5378500,Winona,Sentinel-2,0.2688,0.2281,0.2576,0.2654,0.1035,0.0991,0.2314,0.2494,0.244,winona
